L,γ = 0.04,γ = 0.1,γ = 0.2,γ = 0.4,γ = 0.67,γ = 1.0,γ = 1.5,γ = 2.5,γ = 5.0,γ = 10.0,γ = 25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002004008016032064,0.7799665507826145,0.5372667269397612,0.2886555358765639,0.08332201839218628,0.015569427174398314,0.002004008016032064,8.971171964646196e-05,1.7978300530353096e-07,3.2321928995969446e-14,1.04470709402049e-27,3.5276570656539367e-68
0.004008016032064128,0.801894395188847,0.5758282202377689,0.3315781392221966,0.1099440624100544,0.024772094696798225,0.004008016032064128,0.0002537430612556787,1.0170062575377902e-06,1.0343017278710223e-12,1.0697800642769818e-24,1.1836852912880455e-60
0.0060120240480961915,0.8150060419906154,0.5996558445748132,0.3595871319327327,0.1293029054516085,0.032504528829781984,0.0060120240480961915,0.0004661557693861414,2.8025396957082648e-06,7.85422874602057e-12,6.168890919481588e-23,2.988943649749693e-56
0.008016032064128256,0.8244387152116575,0.6171574054303449,0.38088326307751513,0.14507206009257556,0.03941421022066946,0.008016032064128256,0.0007176937571716957,5.7530561697129906e-06,3.309765529187271e-11,1.0954547858196294e-21,3.9717887615924917e-53
0.01002004008016032,0.831830381501364,0.6310836749543416,0.3982666047938771,0.1586162884940423,0.045770171248496895,0.01002004008016032,0.0010030075175394618,1.0050175526447512e-05,1.0100602811240452e-10,1.0202217715043854e-20,1.0513237314384999e-50
0.012024048096192383,0.8379189805787864,0.6426952208700729,0.4130571469292318,0.17061620662931698,0.05171707714271028,0.012024048096192383,0.001318487622488692,1.5853558587038378e-05,2.5133531987265825e-10,6.316944301549146e-20,1.0029230644735788e-48
0.014028056112224447,0.8431015733825971,0.6526791652813244,0.4259900927923264,0.18146755915721488,0.05734404457598658,0.014028056112224447,0.0016614842991073998,2.3307394977458515e-05,5.432346606352582e-10,2.951038965155043e-19,4.730830191684353e-47
0.01603206412825651,0.8476168423396682,0.6614529293479956,0.4375199777430445,0.19142373092427417,0.06271088441785712,0.01603206412825651,0.0020299444900454297,3.254420024120929e-05,1.0591249693399268e-09,1.1217457006793005e-18,1.3327111591921947e-45
0.018036072144288574,0.8516196596055547,0.6692897845748222,0.44794881573621204,0.20065814151947486,0.06786019694953606,0.018036072144288574,0.0024222164304544725,4.368727028875802e-05,1.9085775852829987e-09,3.642668399044683e-18,2.5324979086999024e-44
0.02004008016032064,0.855216316654143,0.6763787354559433,0.4574881937769809,0.20929544744532444,0.07282368219177938,0.02004008016032064,0.002836933668932954,5.6852378134928924e-05,3.2321928995969445e-09,1.0447070940204906e-17,3.5276570656539407e-43
0.022044088176352703,0.8584829724450489,0.6828561324045632,0.46629249756251845,0.21742869328309128,0.07762573645902832,0.022044088176352703,0.003272941247013562,7.214900544518874e-05,5.205478986729874e-09,2.7097011481286278e-17,3.8221126975476676e-42
0.024048096192384766,0.8614760895506064,0.6888236822274457,0.4744780651973772,0.2251294343534465,0.08228564340038723,0.024048096192384766,0.003729246155089131,8.968127026266447e-05,8.042730235925064e-09,6.468550964786326e-17,3.3652513768110317e-41
